,Longitude,Latitude,PM25,Date
172347,-90.1898679960933,38.6564789512734,9.4,06/18/2022
172663,-90.1898679960933,38.6564789512734,5.7,06/18/2022
172844,-90.28115,38.6311400009204,5.9,06/18/2022
173165,-111.303317,47.494318,6.0,06/18/2022
173492,-105.8127777778,46.4113888889,14.1,06/18/2022
173813,-109.455315,47.048537,6.2,06/18/2022
174140,-114.189272,48.363694,6.4,06/18/2022
174469,-111.089618,44.657014,7.9,06/18/2022
174796,-111.056282,45.683765,6.6,06/18/2022
175182,-111.987164,46.8505,6.1,06/18/2022
175537,-112.013089,46.658762,8.1,06/18/2022
175865,-112.013089,46.658762,8.8,06/18/2022
176108,-115.553309333839,48.3915450080109,6.0,06/18/2022
176435,-114.021498634245,46.8421813619225,2.9,06/18/2022
176760,-114.224273,47.012907,7.0,06/18/2022
177089,-113.476182,47.17563,4.4,06/18/2022
177418,-107.862471,48.317507,8.5,06/18/2022
177747,-105.370283,45.440295,10.3,06/18/2022
178075,-114.158889,46.243621,6.0,06/18/2022
178396,-104.67694444,47.8679000009384,8.4,06/18/2022
178725,-115.323746,47.594395,5.1,06/18/2022
179079,-112.501247,46.002602,5.6,06/18/2022
179402,-108.425978,45.8063110009428,9.3,06/18/2022
179731,-95.973142,41.2474860009354,14.4,06/18/2022
180274,-96.824166,40.285,24.6,06/18/2022
180500,-98.378888,40.9155550009339,26.6,06/18/2022
180900,-95.956103,41.1332940009349,13.5,06/18/2022
181198,-103.656561,41.876853,8.7,06/18/2022
181483,-103.658056,41.875556,8.7,06/18/2022
181753,-96.146175,41.5512110009366,12.7,06/18/2022
181948,-96.146175,41.5512110009366,12.7,06/18/2022
182248,-114.050347,36.815897,6.3,06/18/2022
182573,-115.253333,36.106389,4.2,06/18/2022
182902,-115.268516754406,36.0047334387416,3.9,06/18/2022
183231,-115.263038,36.16976,4.2,06/18/2022
183558,-115.332728,36.173415,3.5,06/18/2022
183883,-115.332728,36.173415,3.7,06/18/2022
184064,-115.238282,36.270592,4.2,06/18/2022
184393,-115.052942,36.048705,4.5,06/18/2022
184722,-115.148885,35.987908,4.6,06/18/2022
185165,-115.078742,36.141875,8.0,06/18/2022
185551,-115.11393,36.163962,4.6,06/18/2022
185880,-114.835007,35.969848,4.9,06/18/2022
186208,-115.357087,35.7856650008953,4.1,06/18/2022
186536,-115.175654,36.1397070008989,4.7,06/18/2022
186865,-115.13977,36.174365,4.9,06/18/2022
187060,-115.091437,36.214465,5.2,06/18/2022
187389,-119.732507,38.897557,1.2,06/18/2022
187713,-119.7396057,39.3998365,3.0,06/18/2022
188099,-119.7954,39.5219333333333,-1.5,06/18/2022
188426,-119.7467605,39.5409171,2.3,06/18/2022
188752,-119.71877,39.621434,4.2,06/18/2022
189077,-119.7661,39.1447,1.4,06/18/2022
189429,-71.496335,43.5661220009421,1.9,06/18/2022
189782,-72.272332,42.9305210009409,3.4,06/18/2022
190107,-72.309499,43.6296050009422,1.6,06/18/2022
190492,-71.878626,42.8618300009407,1.6,06/18/2022
190820,-70.748017,43.0753710009412,2.4,06/18/2022
191204,-71.38014,42.8625310009407,2.0,06/18/2022
191609,-74.448736,39.464872,4.5,06/18/2022
192009,-73.96618,40.85355,3.2,06/18/2022
192455,-75.125219,39.934559,6.0,06/18/2022
192852,-75.025204,39.422273,2.1,06/18/2022
193234,-74.192892,40.720989,6.2,06/18/2022
193576,-74.036218,40.770908,2.0,06/18/2022
193761,-74.052293,40.725413,3.2,06/18/2022
194066,-74.052293,40.725413,3.2,06/18/2022
194384,-74.806671,40.515262,3.2,06/18/2022
194691,-74.742613,40.283092,5.0,06/18/2022
194999,-74.763167,40.222411,3.7,06/18/2022
195407,-74.429439,40.462182,5.5,06/18/2022
195789,-74.170447,39.994908,4.1,06/18/2022
196168,-74.208365,40.64144,6.0,06/18/2022
196474,-74.208365,40.64144,5.8,06/18/2022
197133,-75.067815,40.92458,4.5,06/18/2022
197533,-106.5852,35.1343000008884,9.5,06/18/2022
197859,-106.60468,35.1443000008885,7.6,06/18/2022
198271,-106.65739,35.01708,8.9,06/18/2022
198580,-106.50815,35.1852000008889,7.2,06/18/2022
198906,-106.613815,35.193240000889,7.5,06/18/2022
199220,-106.599714692,32.003711801,11.0,06/18/2022
199754,-106.683324495,31.787884954,7.1,06/18/2022
200076,-106.768337357,32.322037337,8.3,06/18/2022
200403,-103.122917,32.726656,16.0,06/18/2022
200720,-106.07968,35.6197500008936,7.0,06/18/2022
201043,-105.583899941,36.383359115,9.9,06/18/2022
201470,-73.75464,42.64225,2.0,06/18/2022
201848,-73.92009,40.83606,0.2,06/18/2022
202144,-73.902,40.816,3.7,06/18/2022
202806,-78.8095260117327,42.8769066671345,3.8,06/18/2022
203079,-78.7658253281598,42.9211072796373,2.6,06/18/2022
203403,-78.89926,42.99813,2.0,06/18/2022
203693,-73.8589,44.39308,2.0,06/18/2022
203963,-74.01871,40.64182,3.9,06/18/2022
204515,-77.5572802599319,43.1450126807403,1.8,06/18/2022
204913,-77.54817,43.14618,3.0,06/18/2022
205240,-73.58549,40.74316,1.2,06/18/2022
205621,-73.935649,40.8495500009336,1.2,06/18/2022
205884,-73.94825,40.81976,0.2,06/18/2022
206121,-75.22506,43.09892,-0.3,06/18/2022
206456,-76.05921,43.05235,3.1,06/18/2022
206859,-74.00885,41.49916,0.3,06/18/2022
207118,-73.89313,40.72698,0.9,06/18/2022
207462,-73.82153,40.73614,4.1,06/18/2022
207791,-73.817694,40.739264,1.1,06/18/2022
208150,-74.13719,40.63307,1.3,06/18/2022
208405,-74.19832,40.58027,1.4,06/18/2022
208663,-74.02819,41.18208,-0.1,06/18/2022
209008,-77.20978,42.09142,3.0,06/18/2022
209405,-73.05754,40.82799,0.6,06/18/2022
209675,-73.76366,41.05192,-0.2,06/18/2022
209965,-82.5844,35.6062000008935,4.9,06/18/2022
210282,-81.365556,35.728889,4.1,06/18/2022
210458,-81.365556,35.728889,4.2,06/18/2022
210767,-78.953112,35.041416,7.5,06/18/2022
211120,-80.2627,35.8145,6.5,06/18/2022
211409,-78.904037,36.0329550008979,5.3,06/18/2022
211709,-77.5843,35.988278,7.2,06/18/2022
212083,-80.224501,36.11094,6.1,06/18/2022
212438,-80.341962,36.026612,5.4,06/18/2022
212759,-79.802314,36.1090060008986,6.8,06/18/2022
213064,-78.4622,35.59095,7.7,06/18/2022
213433,-80.785683,35.2401000008895,5.6,06/18/2022
213769,-80.874084,35.213171,6.0,06/18/2022
214086,-80.851473,35.28179100089,5.8,06/18/2022
214387,-82.062082,35.9124870008966,5.3,06/18/2022
214709,-79.836636,35.2631650008898,7.4,06/18/2022
215015,-77.838611,34.364167,6.6,06/18/2022
215334,-77.838611,34.364167,8.4,06/18/2022
215515,-77.655389,36.5117080009026,6.0,06/18/2022
215825,-77.360126,35.6412760008938,7.5,06/18/2022
216143,-80.395039,35.551868,5.5,06/18/2022
216451,-83.442133,35.434767,6.4,06/18/2022
216804,-78.574167,35.856111,7.0,06/18/2022
217123,-78.8197,35.8652,4.4,06/18/2022
217764,-102.4018,48.6419300009354,11.4,06/18/2022
218247,-100.76821,46.8254250009412,19.9,06/18/2022
218574,-96.85535,46.933754000941,7.3,06/18/2022
218894,-102.645864,47.34242300094,12.0,06/18/2022
219189,-103.2995,47.5812,11.5,06/18/2022
219518,-101.766944,47.2986110009401,10.4,06/18/2022
219847,-101.766944,47.2986110009401,10.6,06/18/2022
220175,-101.428056,47.1858330009404,14.3,06/18/2022
220497,-101.571583,47.9408610009381,10.8,06/18/2022
220865,-84.0539,40.7709440009332,3.9,06/18/2022
221504,-84.409617,39.479822,6.9,06/18/2022
221920,-84.394952,39.472436,5.7,06/18/2022
222469,-83.80949,39.92882,4.5,06/18/2022
224408,-81.494833,41.44013,3.6,06/18/2022
224839,-82.815585,40.0845140009297,2.5,06/18/2022
225396,-83.065415,40.11107,5.1,06/18/2022
225853,-84.36625,39.2787,4.3,06/18/2022
226165,-84.69086,39.21487,2.8,06/18/2022
226576,-84.478974,39.19433,5.0,06/18/2022
226993,-84.50404,39.12886,4.2,06/18/2022
227412,-84.55117,39.10492,4.6,06/18/2022
227826,-84.538375,39.146025,5.5,06/18/2022
228321,-80.6158,40.3663,3.9,06/18/2022
228736,-81.242156,41.726811,3.4,06/18/2022
229148,-82.659241,38.508075,4.6,06/18/2022
229540,-83.54616,41.644067,5.1,06/18/2022
230080,-80.64057637,41.1061822,3.4,06/18/2022
230535,-81.9239,41.0604,2.5,06/18/2022
230992,-84.198674,39.7559690009278,4.3,06/18/2022
231493,-84.720524,39.83562,3.8,06/18/2022
232177,-81.373,40.800717,3.7,06/18/2022
232638,-81.468956,41.063526,3.9,06/18/2022
233085,-80.80116,41.2317200009353,8.5,06/18/2022
233451,-84.20077,39.42689,5.7,06/18/2022
233761,-94.669697,35.750735000895,17.5,06/18/2022
234068,-97.462931,34.244189,14.7,06/18/2022
234384,-97.484099,35.3201050008904,20.9,06/18/2022
234707,-98.42879,34.63298,16.4,06/18/2022
235024,-98.931973,36.1584140008991,21.7,06/18/2022
235328,-97.08135,36.6971860009043,21.5,06/18/2022
235638,-95.6322855667227,36.9184103847806,20.9,06/18/2022
235981,-97.5779809690174,35.503069688433,18.8,06/18/2022
236357,-97.475083,35.6141310008935,21.3,06/18/2022
236677,-94.838889,36.922222,21.4,06/18/2022
236962,-95.78441,34.8856080008856,17.0,06/18/2022
237380,-94.524413,35.4081400008914,15.8,06/18/2022
237704,-96.004975,35.9537080008971,18.6,06/18/2022
237911,-95.976537,36.2049020008996,20.2,06/18/2022
238113,-95.976537,36.2049020008996,20.7,06/18/2022
238392,-96.012749,35.9013240008965,19.3,06/18/2022
238597,-117.8446,44.78822,2.4,06/18/2022
238926,-123.2673,44.5884,3.5,06/18/2022
239130,-122.588151,45.25928,4.0,06/18/2022
239459,-122.332626,45.2914130009432,3.5,06/18/2022
239839,-122.7721,45.768531,4.2,06/18/2022
240409,-124.263889,43.381944,-2.1,06/18/2022
240785,-120.844773,44.299787,1.2,06/18/2022
241276,-121.5555,44.2921,1.6,06/18/2022
241605,-121.272518,44.093619,2.3,06/18/2022
241927,-121.330964,44.024283,1.9,06/18/2022
242225,-121.434248,43.868956,2.2,06/18/2022
242549,-121.312554,44.063916,1.9,06/18/2022
242876,-121.2942,44.0548000009428,2.5,06/18/2022
243196,-121.190338,44.274996000943,2.3,06/18/2022
243521,-121.5273,43.7037600009423,2.4,06/18/2022
244165,-118.9513,44.418,5.7,06/18/2022
244494,-119.04872,43.58925,1.9,06/18/2022
244698,-119.04872,43.58925,1.9,06/18/2022
245021,-121.52739,45.6851300009429,3.6,06/18/2022
245344,-122.810158,42.623225,3.7,06/18/2022
245673,-122.7877,42.229891,3.2,06/18/2022
246002,-122.7086,42.1941,3.0,06/18/2022
246372,-122.880266,42.33155,4.2,06/18/2022
246701,-121.13165,44.63062,2.1,06/18/2022
247030,-123.64835,42.1617,3.9,06/18/2022
247411,-123.348466,42.434139,3.0,06/18/2022
247734,-121.731369,42.190296,1.2,06/18/2022
248042,-121.731369,42.190296,1.5,06/18/2022
248207,-122.146241466888,42.9107711613949,2.4,06/18/2022
248512,-121.921636,42.5410770009399,1.7,06/18/2022
248874,-120.353969,42.189215,1.6,06/18/2022
249199,-123.1413524,44.0672238,4.9,06/18/2022
249380,-123.1413524,44.0672238,4.0,06/18/2022
249707,-123.083737,44.026312,32.8,06/18/2022
249888,-123.083737,44.026312,3.1,06/18/2022
250210,-124.109192,43.989644,3.4,06/18/2022
250534,-123.1211,44.1158,2.5,06/18/2022
250860,-123.017704,44.046696,3.6,06/18/2022
251183,-122.480487,43.744352,2.7,06/18/2022
251364,-122.480487,43.744352,2.0,06/18/2022
251692,-123.053487,43.799501,3.5,06/18/2022
251873,-123.053487,43.799501,3.6,06/18/2022
252167,-123.091457,44.61569,3.4,06/18/2022
252472,-122.479672,44.752092,3.3,06/18/2022
252780,-122.7305,44.3958,3.3,06/18/2022
253107,-122.617048,44.778743,3.5,06/18/2022
253413,-116.9697,44.0334000009427,2.6,06/18/2022
253736,-122.915085,44.81029,3.8,06/18/2022
254065,-122.790382,45.014998,3.4,06/18/2022
254611,-123.005934,44.943114,3.5,06/18/2022
254925,-122.182756,44.728314,2.9,06/18/2022
255241,-122.737682,45.590049,4.1,06/18/2022
255565,-122.48337,45.4962300009431,4.2,06/18/2022
255886,-122.6881,45.5187,4.0,06/18/2022
256210,-122.653294,45.51421,4.5,06/18/2022
256523,-122.5795,45.5418,4.4,06/18/2022
256906,-122.602877,45.496641,5.3,06/18/2022
257230,-122.575278,45.562500000943,5.1,06/18/2022
257557,-123.30198,44.9225900009432,3.3,06/18/2022
257879,-123.8028,45.4573500009431,3.6,06/18/2022
258153,-118.823033,45.652231,2.0,06/18/2022
258482,-119.262991,45.828968,2.8,06/18/2022
258811,-117.812896,45.300884,2.5,06/18/2022
259140,-118.0778,45.3235,2.8,06/18/2022
259468,-117.296066,45.426351,2.3,06/18/2022
259776,-121.203387,45.602419,2.8,06/18/2022
260180,-122.972398,45.528501,4.1,06/18/2022
260565,-122.747894,45.393497,5.4,06/18/2022
260892,-123.10554,45.524830000943,3.7,06/18/2022
261216,-122.816411,45.470191,4.1,06/18/2022
261598,-77.3096801656909,39.9200201125851,4.5,06/18/2022
261917,-80.0713371969741,40.4997665699716,3.8,06/18/2022
262229,-79.9607574502479,40.4654203279986,3.8,06/18/2022
262554,-79.8680624013838,40.3237675516937,2.2,06/18/2022
262748,-79.8680624013838,40.3237675516937,2.9,06/18/2022
263217,-79.8609731768317,40.402328034171,3.9,06/18/2022
263486,-79.863572,40.43743,3.9,06/18/2022
263758,-79.8853311242625,40.2943405647412,3.4,06/18/2022
264029,-79.5647497763623,40.8141826239239,4.2,06/18/2022
264228,-80.299211,40.691857,3.4,06/18/2022
264412,-80.3164417143694,40.7477958611323,4.6,06/18/2022
264633,-80.3164417143694,40.7477958611323,4.7,06/18/2022
264954,-75.9686,40.38335,3.2,06/18/2022
265282,-78.370833,40.535278,4.1,06/18/2022
265589,-76.512726,41.705226,3.0,06/18/2022
265882,-78.915,40.309722,5.8,06/18/2022
266205,-78.915,40.309722,5.2,06/18/2022
266442,-77.877028,40.811389,4.1,06/18/2022
266763,-75.768242075333,39.8344605866755,3.8,06/18/2022
266995,-77.18675,40.246528,2.3,06/18/2022
267228,-77.18675,40.246528,4.0,06/18/2022
267583,-76.846988,40.246992,3.9,06/18/2022
267892,-75.3725,39.835556,4.7,06/18/2022
268118,-75.3725,39.835556,6.1,06/18/2022
268440,-75.413973,39.818715,4.0,06/18/2022
268754,-80.038611,42.14175,3.7,06/18/2022
269082,-79.805499,39.917663,3.9,06/18/2022
269343,-80.26567,39.80933,4.0,06/18/2022
269628,-78.919972,40.56333,4.1,06/18/2022
269945,-75.623056,41.442778,3.3,06/18/2022
270203,-76.283333,40.046667,2.7,06/18/2022
270473,-76.283333,40.046667,3.7,06/18/2022
270768,-76.1124,40.0438330009294,2.9,06/18/2022
271000,-76.1124,40.0438330009294,5.4,06/18/2022
271306,-76.394788,40.338516,2.7,06/18/2022
271547,-76.394788,40.338516,3.7,06/18/2022
271869,-75.4325,40.611944,3.8,06/18/2022
272179,-77.231189,41.266263,3.4,06/18/2022
272370,-80.4847786925965,41.2150135311878,3.3,06/18/2022
272698,-75.309167,40.112222,3.5,06/18/2022
273010,-75.341111,40.628056,3.4,06/18/2022
273315,-75.09778,40.008889,3.8,06/18/2022
273550,-75.080833,39.991389,4.3,06/18/2022
273843,-75.080833,39.991389,4.3,06/18/2022
274024,-75.186921,39.922867,3.6,06/18/2022
274344,-75.142614,39.9600480009289,4.0,06/18/2022
274632,-74.985166,40.054171,4.3,06/18/2022
274943,-75.207205,39.988842,3.9,06/18/2022
275121,-75.6862189163781,41.8673310595086,2.8,06/18/2022
275396,-76.939167,41.644722,3.0,06/18/2022
275659,-79.902222,40.146667,3.8,06/18/2022
275977,-80.420833,40.445278,3.6,06/18/2022
276280,-80.243995,40.268963,3.7,06/18/2022
276547,-79.505667,40.304694,3.8,06/18/2022
276823,-75.95774,41.605244,3.0,06/18/2022
277095,-76.699444,39.965278,4.4,06/18/2022
277413,-71.72,41.615237,1.1,06/18/2022
277730,-71.412968,41.807469,2.4,06/18/2022
278101,-71.36097,41.841039,2.6,06/18/2022
278421,-71.36097,41.841039,3.5,06/18/2022
278654,-71.423705,41.49511,2.4,06/18/2022
278941,-79.96,32.84,9.5,06/18/2022
279198,-79.96,32.84,13.7,06/18/2022
279517,-79.956983,32.836602,9.9,06/18/2022
279698,-79.657187,32.9410230008615,14.5,06/18/2022
280013,-80.06501,32.980254000862,9.6,06/18/2022
280352,-80.198787,34.6153670008825,5.6,06/18/2022
280743,-81.853635,33.7399630008719,8.4,06/18/2022
281138,-79.76734715,34.21426338,8.3,06/18/2022
281695,-82.4145845,34.84389511,7.9,06/18/2022
282184,-81.15495,34.0510170008757,7.0,06/18/2022
282425,-81.15495,34.0510170008757,6.3,06/18/2022
282845,-80.962304,34.093959,7.6,06/18/2022
283145,-81.92479656,34.95556569,6.4,06/18/2022
283389,-81.92479656,34.95556569,7.5,06/18/2022
283717,-96.8072988595708,44.3486039691769,12.9,06/18/2022
284038,-98.494061,45.468596,13.9,06/18/2022
284350,-96.90383,42.78943,18.1,06/18/2022
284663,-97.128802,44.89965,18.8,06/18/2022
284979,-103.48386,43.55764,12.2,06/18/2022
285301,-100.287269,44.373786,15.5,06/18/2022
285630,-101.941218,43.74561,21.4,06/18/2022
286002,-96.78331,43.59901,16.4,06/18/2022
286324,-103.273777,44.087397,15.8,06/18/2022
286636,-83.942152,35.768847,6.0,06/18/2022
287083,-86.738899956,36.176382189,6.3,06/18/2022
287345,-86.738899956,36.176382189,5.6,06/18/2022
287856,-89.382157,36.05266,8.9,06/18/2022
288265,-85.293019,35.050918,7.1,06/18/2022
289275,-83.87381,36.0191860008977,7.2,06/18/2022
289593,-87.419725,35.1168780008882,5.3,06/18/2022
289912,-84.343035,35.7210950008947,5.2,06/18/2022
290231,-84.343035,35.7210950008947,4.8,06/18/2022
290409,-84.596195,35.450115,7.2,06/18/2022
290734,-88.81964,35.7053190008945,7.2,06/18/2022
291057,-87.0096,35.6518800008939,6.5,06/18/2022
291370,-87.384666,36.6114110009035,5.3,06/18/2022
291697,-85.492107,36.185702,4.6,06/18/2022
292009,-84.542802,35.939078,5.3,06/18/2022
292465,-89.850249,35.151699,9.6,06/18/2022
292845,-82.521599,36.538761,5.8,06/18/2022
293234,-86.653137,36.29756,4.8,06/18/2022
293549,-98.589158,29.162997,13.5,06/18/2022
293876,-97.431052,31.122419,11.2,06/18/2022
294197,-98.620166,29.51509,13.3,06/18/2022
294525,-98.311692,29.275381,10.4,06/18/2022
294844,-98.580511,29.423937,17.1,06/18/2022
295172,-98.391403,29.529432,11.0,06/18/2022
295494,-94.07778,33.436111,13.8,06/18/2022
295790,-96.362777,30.628333,12.6,06/18/2022
296103,-103.17781,29.30265,8.9,06/18/2022
296420,-97.49383,25.892518,7.2,06/18/2022
296715,-97.1577,26.0711,10.8,06/18/2022
296925,-96.797686,32.774262,14.1,06/18/2022
297254,-96.860117,32.820061,10.6,06/18/2022
297500,-96.75319,32.745119,16.4,06/18/2022
297743,-97.196284,33.219069,14.8,06/18/2022
298064,-102.334745,31.870259,14.2,06/18/2022
298568,-106.455227,31.765685,14.4,06/18/2022
298840,-106.402806,31.746775,14.9,06/18/2022
299169,-106.288,31.6675,12.7,06/18/2022
299495,-94.861289,29.254474,12.6,06/18/2022
299807,-95.326137,29.901036,13.3,06/18/2022
300149,-95.284096,29.828086,15.2,06/18/2022
300356,-95.499219,29.695729,13.2,06/18/2022
300659,-95.031232,29.770698,13.8,06/18/2022
300980,-95.635833,29.723333,12.2,06/18/2022
301294,-95.220582,29.767997,13.7,06/18/2022
301598,-95.257593,29.733726,13.7,06/18/2022
301789,-95.257593,29.733726,13.9,06/18/2022
302091,-95.128508,29.670025,14.4,06/18/2022
302472,-95.015544,29.583047,12.9,06/18/2022
302792,-95.38769,29.81453,14.5,06/18/2022
303552,-98.152066,26.288622,9.7,06/18/2022
303879,-93.909018,29.922894,13.4,06/18/2022
304131,-93.909018,29.922894,13.5,06/18/2022
304359,-94.317802,29.863957,13.7,06/18/2022
304569,-96.317687,32.564968,14.8,06/18/2022
305002,-97.298692,27.426981,11.8,06/18/2022
305311,-101.78698,33.58553,12.0,06/18/2022
305631,-97.070704,31.653086,14.7,06/18/2022
306272,-95.425128,30.350302,14.9,06/18/2022
306484,-96.399141,32.031934,12.2,06/18/2022
307391,-97.465703,27.811817,10.8,06/18/2022
307848,-93.866944,30.194167,14.0,06/18/2022
308162,-101.909275,35.201592,18.5,06/18/2022
308487,-97.356529,32.80581,13.2,06/18/2022
308797,-97.342332,32.759154,15.1,06/18/2022
309126,-97.337917,32.664753,13.0,06/18/2022
309432,-97.337917,32.664753,13.1,06/18/2022
309978,-97.712891,30.263204,12.2,06/18/2022
310294,-97.69166,30.35386,13.2,06/18/2022
310623,-99.533333,27.599444,9.6,06/18/2022
310947,-111.852199,41.842649,27.0,06/18/2022
311250,-111.852199,41.842649,31.9,06/18/2022
311554,-111.852199,41.842649,24.0,06/18/2022
311873,-111.852199,41.842649,27.3,06/18/2022
312129,-110.800748692387,39.6099601287655,13.2,06/18/2022
312397,-111.884467,40.902967,21.8,06/18/2022
312700,-111.884467,40.902967,23.7,06/18/2022
313021,-110.009732293952,40.2941780318187,13.4,06/18/2022
313319,-110.009732293952,40.2941780318187,10.4,06/18/2022
313636,-110.009732293952,40.2941780318187,13.1,06/18/2022
313926,-113.055525,37.74743,11.2,06/18/2022
314248,-111.894167,40.598056,21.7,06/18/2022
314544,-111.894167,40.598056,23.4,06/18/2022
314869,-111.872222,40.736389,23.9,06/18/2022
315168,-111.872222,40.736389,23.9,06/18/2022
315475,-111.872222,40.736389,22.4,06/18/2022
315736,-111.931,40.78422,24.6,06/18/2022
316035,-111.931,40.78422,20.0,06/18/2022
316307,-111.931,40.78422,29.1,06/18/2022
316632,-112.036298,40.496392,26.0,06/18/2022
316898,-112.036298,40.496392,25.9,06/18/2022
317222,-112.00876,40.709762,29.6,06/18/2022
317491,-112.00876,40.709762,29.6,06/18/2022
317765,-111.945849,40.777145,29.7,06/18/2022
318063,-111.945849,40.777145,27.2,06/18/2022
318389,-112.087717,40.807897,25.5,06/18/2022
318712,-111.9011881,40.662878,22.9,06/18/2022
319041,-111.9011881,40.662878,21.3,06/18/2022
319331,-112.353414322914,40.6005316001733,27.2,06/18/2022
319630,-112.353414322914,40.6005316001733,27.2,06/18/2022
319956,-109.561471504638,40.4647097224075,7.2,06/18/2022
320251,-109.561471504638,40.4647097224075,9.4,06/18/2022
320579,-111.713611,40.341389,16.2,06/18/2022
320925,-111.713611,40.341389,18.4,06/18/2022
321248,-111.657936,40.136378,14.7,06/18/2022
321544,-111.657936,40.136378,16.1,06/18/2022
321873,-113.305096,37.179125,11.6,06/18/2022
322193,-111.98787086473,41.3036139529338,30.5,06/18/2022
322483,-111.98787086473,41.3036139529338,29.7,06/18/2022
322932,-73.24984,42.8875900009408,1.9,06/18/2022
323318,-72.86884,44.5283900009431,1.8,06/18/2022
323691,-73.2106,44.4762000009431,2.8,06/18/2022
324045,-72.982778,43.6080560009422,2.0,06/18/2022
324454,-78.50397,38.0765700009162,5.1,06/18/2022
325179,-77.10468,38.7733500009214,4.6,06/18/2022
325493,-77.18347,38.76835,4.7,06/18/2022
325917,-78.08157,39.2810200009248,3.9,06/18/2022
326360,-77.40027,37.556520000912,5.7,06/18/2022
326854,-78.43471,38.5231,3.2,06/18/2022
327164,-79.88452,37.2834200009096,5.2,06/18/2022
327720,-76.3870167,37.103733000908,5.9,06/18/2022
328290,-77.46925,37.59088,6.0,06/18/2022
329285,-81.621161,38.346258,4.9,06/18/2022
329778,-80.7338580229214,39.9159609716958,5.7,06/18/2022
330303,-118.3819,47.12,1.8,06/18/2022
330625,-117.060445,46.425416,2.6,06/18/2022
330918,-117.060445,46.425416,2.5,06/18/2022
331128,-119.204153,46.21835,2.5,06/18/2022
331446,-120.023076,47.83861,1.9,06/18/2022
331766,-120.664702,47.598863,0.9,06/18/2022
332095,-120.34195,47.43061,2.6,06/18/2022
332423,-124.62491,48.29786,1.2,06/18/2022
332742,-124.610045,48.3660580009365,2.7,06/18/2022
333071,-123.436434,48.115,4.2,06/18/2022
333397,-122.410889,45.8639,3.1,06/18/2022
333716,-122.58737,45.64336,3.8,06/18/2022
334043,-117.985,46.318,1.8,06/18/2022
334370,-122.961944,46.139444,3.1,06/18/2022
334688,-119.0021,46.5754,1.9,06/18/2022
335017,-117.614764,46.4744380009419,0.8,06/18/2022
335342,-119.2737,47.1303,2.3,06/18/2022
335671,-119.847824,47.2411530009402,1.5,06/18/2022
336146,-123.83173,46.97228,3.2,06/18/2022
336475,-122.77897,48.12919,3.7,06/18/2022
336651,-122.064722,47.5525,1.2,06/18/2022
336916,-121.77278,47.49022,2.6,06/18/2022
337351,-122.2806,47.755,3.9,06/18/2022
337680,-122.319722,47.597222,3.9,06/18/2022
337998,-122.148397,47.6008630009392,2.4,06/18/2022
338327,-122.2233,47.2814,3.9,06/18/2022
338674,-122.338265,47.55975,5.6,06/18/2022
339001,-122.338265,47.55975,5.0,06/18/2022
339327,-122.278385,47.4985350009395,3.9,06/18/2022
339650,-122.278385,47.4985350009395,3.1,06/18/2022
340004,-122.308628,47.568236,2.9,06/18/2022
340315,-122.3208,47.53091,5.5,06/18/2022
340643,-122.230278,47.386111,4.3,06/18/2022
340970,-122.230278,47.386111,3.1,06/18/2022
341287,-122.627397,47.592675,3.2,06/18/2022
341614,-120.545,46.99364,1.7,06/18/2022
341929,-120.545,46.99364,1.8,06/18/2022
342258,-122.96732,46.66409,2.9,06/18/2022
342587,-123.10081,47.21355,2.7,06/18/2022
342911,-120.19057,48.47724,3.0,06/18/2022
343240,-119.51896,48.39999,5.9,06/18/2022
343549,-120.105116,48.354124,2.8,06/18/2022
343865,-117.053102,48.181952,3.0,06/18/2022
344147,-122.46256,47.22634,3.2,06/18/2022
344475,-122.46256,47.22634,3.5,06/18/2022
344684,-122.4517,47.1864,3.8,06/18/2022
345008,-122.4517,47.1864,2.7,06/18/2022
345848,-122.61428,48.52059,4.2,06/18/2022
346177,-122.3376,48.4102,4.6,06/18/2022
346502,-121.6031,48.2469,3.1,06/18/2022
346829,-121.6031,48.2469,4.1,06/18/2022
347149,-122.285194,48.065339,0.9,06/18/2022
347476,-122.171529,48.054315,8.0,06/18/2022
347801,-122.171529,48.054315,5.0,06/18/2022
348115,-117.257654,47.663962,2.5,06/18/2022
348439,-117.364852,47.672482,2.4,06/18/2022
348768,-117.42635,47.69978,2.7,06/18/2022
349082,-117.98865,47.88528,1.7,06/18/2022
349410,-117.903425,48.544448,3.1,06/18/2022
349739,-117.903425,48.544448,2.2,06/18/2022
350058,-122.821548,47.029396,2.3,06/18/2022
350367,-118.35147,46.05881,2.0,06/18/2022
350671,-122.456463,48.7600360009349,2.0,06/18/2022
351000,-117.18014,46.72447,2.2,06/18/2022
351320,-117.8739,46.8153,2.5,06/18/2022
351649,-117.36856,47.23136,2.6,06/18/2022
351978,-119.999677425,46.319320471,3.3,06/18/2022
352331,-120.499167,46.598056,1.7,06/18/2022
352653,-120.33266,46.38024,2.8,06/18/2022
352976,-90.65615,46.60234,3.6,06/18/2022
353303,-87.99344,44.50729,4.8,06/18/2022
353659,-89.35768,43.10101,4.0,06/18/2022
353988,-89.4358,43.0733,5.4,06/18/2022
354376,-88.62111,43.46611,3.5,06/18/2022
354702,-91.41445,44.76249,4.1,06/18/2022
355024,-88.80859,45.56498,3.5,06/18/2022
