,precipitation,temperature,air pressure,relative humidity,U-wind,V-wind,PM 2.5,longitude,latitude
0,0.276129096746445,279.753112792969,98692.0703125,75.652099609375,4.47797584533691,1.6246702671051,5.0208335,-68.3645538311332,47.1008497246296
1,0.190191596746445,279.539245605469,98529.5703125,73.839599609375,4.41059303283691,1.4391233921051,3.8375,-68.2053588809294,46.7031648674458
2,0.0026915855705738,278.927917480469,99892.0703125,70.8083572387695,1.8061009645462,2.1705687046051,2.0416665,-68.7119914019189,44.8952140974614
3,0.0026915855705738,279.027526855469,100654.5703125,68.9177322387695,0.686960339546204,3.1158812046051,3.66944433333333,-68.5567707264212,44.4989613516233
4,0.0886290818452835,277.658386230469,98867.0703125,68.5192947387695,1.6771947145462,2.6725218296051,1.0208335,-70.3736861418416,44.5486309166342
5,0.0183165855705738,278.165222167969,100104.5703125,67.8005447387695,2.08832740783691,2.4781858921051,1.9083335,-70.2072804424441,44.1551174736904
6,0.0105040855705738,279.464050292969,100579.5703125,71.1677322387695,1.3725072145462,3.3912718296051,9.9291665,-70.3970885955436,43.8987637537124
7,0.0026915855705738,281.924987792969,100892.0703125,71.0036697387695,-5.86382102966309,0.198889017105103,3.5208335,-122.396202124157,48.9344811304938
8,0.901129126548767,279.466979980469,98604.5703125,74.816162109375,3.26703858375549,2.0992796421051,5.9391305,-73.1027042459587,44.5638575361264
9,1.73706662654877,278.894714355469,97029.5703125,76.917724609375,2.70160865783691,2.6080687046051,5.73194433333333,-72.7377846632538,44.4358730858179
10,0.0495665855705738,278.285339355469,98179.5703125,69.0036697387695,2.03071022033691,3.3961546421051,7.0416665,-71.4794223998806,43.6533663962248
11,0.0026915855705738,283.200378417969,102004.5703125,82.831787109375,-6.04350852966309,0.165685892105103,4.6125,-122.645558608874,48.3031907625003
12,2.44019150733948,278.285339355469,97042.0703125,71.394287109375,2.39594459533691,3.3229124546051,7.2041665,-72.3739807205446,43.6567972595145
13,0.0417540855705738,279.591003417969,100654.5703125,69.3396072387695,1.0277806520462,4.70181846618652,5.91875,-70.9558538945154,43.1282945747668
14,0.0026915855705738,283.340026855469,100779.5703125,76.566162109375,-6.44975852966309,-0.551110982894897,4.2041665,-122.12920560764,48.077147735517
15,0.0026915855705738,281.388854980469,95742.0703125,74.823974609375,-6.63237571716309,-1.2015016078949,2.9291665,-121.702166984611,48.1349538455629
16,0.0026915855705738,273.507995605469,91567.0703125,38.9880447387695,-7.22905540466309,-2.2776734828949,1.7458335,-119.552875962068,48.3993545483356
17,7.52612924575806,283.785339355469,95142.0703125,78.370849609375,0.100046277046204,-1.2190797328949,2.4291665,-91.452978320342,48.0188770160435
18,3.45581674575806,275.698425292969,98479.5703125,93.339599609375,0.726022839546204,-1.1116578578949,4.3166665,-90.1810191959968,47.8309537988225
19,1.77612912654877,278.238464355469,97079.5703125,69.9880447387695,2.15961647033691,4.00162315368652,8.6479165,-72.9093195482373,43.5252430729454
20,0.0261290855705738,278.771667480469,100029.5703125,65.7771072387695,1.4154759645462,4.57681846618652,6.50555566666667,-71.489377921453,43.0042588595701
21,0.0105040855705738,279.963073730469,101292.0703125,69.2771072387695,1.0131322145462,5.13638877868652,9.0,-71.1386311694276,42.87103464828
22,0.0026915855705738,283.412292480469,100567.0703125,71.316162109375,-6.81206321716309,-1.2015016078949,3.9949073888888904,-122.042225129165,47.7912871218841
23,0.0026915855705738,277.341003417969,87479.5703125,56.4880447387695,-8.29057884216309,-2.8636109828949,10.0130435,-115.582627828599,48.4803235262823
24,1.04175412654877,284.595886230469,92992.0703125,45.2771072387695,-5.63725852966309,0.773107767105103,6.7104165,-102.370683298345,48.7125845839837
25,0.299566596746445,277.781433105469,97104.5703125,67.1364822387695,2.08735084533691,4.32584190368652,8.5208335,-72.3733639682495,43.0076453603132
26,0.0730040818452835,277.581237792969,97117.0703125,66.0974197387695,2.10785865783691,4.31705284118652,8.9291665,-72.0204697446415,42.8774713029335
27,0.0105040855705738,278.841003417969,100917.0703125,65.3317947387695,1.0238744020462,5.13345909118652,12.2041665,-71.3197063083509,42.6135723157209
28,0.0183165855705738,279.609558105469,101267.0703125,69.4021072387695,1.3227025270462,5.06998252868652,12.5208335,-70.9718437657953,42.4798677811269
29,0.0026915855705738,281.917175292969,99792.0703125,73.988037109375,-6.66264915466309,-0.238610982894897,1.725,-122.798127759441,47.38629576351
30,0.0495665855705738,278.063659667969,86929.5703125,58.2458572387695,-5.77397727966309,1.5055296421051,4.8270835,-114.229482681115,48.2824885510912
31,0.682379066944122,288.682800292969,96029.5703125,70.3083572387695,-2.75737547874451,-1.0423219203949,5.9291665,-95.0278254513208,47.8721257103927
32,9.7292537689209,286.213073730469,95192.0703125,81.784912109375,-1.1333521604538,-1.3997437953949,6.2458335,-92.4743576894077,47.56362475769
33,0.698004066944122,278.868347167969,97167.0703125,71.3396072387695,2.74457740783691,4.18814659118652,10.5416665,-73.257335604243,43.0033639939569
34,0.104254081845284,278.057800292969,97617.0703125,68.1364822387695,1.5785619020462,5.02603721618652,9.861111,-72.5490927724099,42.7479535582946
35,0.0026915855705738,278.788269042969,101067.0703125,64.7146072387695,1.0678197145462,5.26431846618652,11.6912036111111,-71.1524176215825,42.2228996894576
36,0.0026915855705738,279.598815917969,101367.0703125,68.6833572387695,0.891061902046204,5.26724815368652,9.604348,-70.8073965776307,42.0887299238458
37,0.0026915855705738,282.390808105469,99804.5703125,78.027099609375,-6.99468040466309,-0.776696920394897,2.9894097916666675,-122.290373622284,47.161080291922
38,0.0026915855705738,280.203308105469,92929.5703125,61.4333572387695,-8.17143821716309,-3.0325562953949,6.8375,-117.202865481723,47.755093860018
39,0.0026915855705738,281.917175292969,92779.5703125,41.6286697387695,-6.65581321716309,1.3922483921051,7.1295455,-107.659250330271,48.2217522850369
40,0.487066596746445,283.696472167969,93754.5703125,41.1599197387695,-5.98198509216309,0.932287454605103,12.0125,-103.731067288613,48.175921824377
41,0.166754081845284,288.447448730469,96004.5703125,70.0271072387695,-2.81694579124451,-1.3899781703949,4.0208335,-94.6712119950708,47.5370362861667
42,2.07300424575806,282.074401855469,99042.0703125,85.152099609375,4.62055397033691,-2.9309937953949,5.4291665,-85.9607316867609,46.180154919363
43,0.401129096746445,278.853698730469,99429.5703125,72.331787109375,2.75336647033691,4.18228721618652,11.5,-73.7841530242482,42.8674018857619
44,0.198004081845284,277.017761230469,96529.5703125,67.0583572387695,1.7748509645462,5.16959190368652,12.5208335,-73.0752117389181,42.615727609048
45,0.0105040855705738,277.729675292969,98342.0703125,65.7067947387695,1.4203587770462,5.33365440368652,8.1125,-72.3727616248704,42.3592598711696
46,0.0105040855705738,278.563659667969,100379.5703125,63.7536697387695,1.2348119020462,5.33756065368652,14.0416665,-71.6768361513006,42.0980783195892
47,0.0026915855705738,279.440612792969,101092.0703125,67.8396072387695,1.0414525270462,5.32779502868652,10.4,-71.3313292049783,41.9657448875906
48,0.0026915855705738,273.713073730469,89692.0703125,47.9802322387695,-7.55522727966309,-1.9759156703949,2.0416665,-120.530770443237,47.0982034193812
49,0.0026915855705738,278.348815917969,89354.5703125,55.9021072387695,-8.07671165466309,-2.9290406703949,4.8,-116.290624367866,47.5416474471315
50,0.112066581845284,282.817565917969,92167.0703125,42.7614822387695,-6.18511009216309,0.981115579605103,5.8083335,-104.617104693984,47.9063804370841
51,1.11987900733948,285.541198730469,93692.0703125,48.6911697387695,-5.44780540466309,0.0152952671051025,7.2208335,-101.586628082726,47.7999633065995
52,16.8386287689209,286.792175292969,96229.5703125,81.620849609375,-1.7925318479538,-1.8899781703949,4.6,-92.2209622174815,46.9346752496444
53,0.104254081845284,278.690612792969,99192.0703125,70.8005447387695,2.85297584533691,4.45084190368652,10.1194443333333,-73.952774090267,42.6053940571934
54,0.104254081845284,277.017761230469,97104.5703125,67.0583572387695,2.45453834533691,4.81217002868652,15.338889,-73.2464084530954,42.3550337456054
