,precipitation,temperature,air pressure,relative humidity,U-wind,V-wind,PM 2.5,longitude,latitude
35,0.0,0.33075842696629215,0.9682068673166596,0.6386953801616843,0.649705484526276,0.9930192958673613,11.6912036111111,0.931581295872367,0.7038058103894366
36,0.0,0.3572522982635342,0.9783806697753286,0.6878630187615065,0.6383632110584231,0.9931895569437671,9.604348,0.9376119820487039,0.6982370025670326
37,0.0,0.44851251276813076,0.9253921153030945,0.8036198056711826,0.13234741195638544,0.6419409701744393,2.9894097916666675,0.03773157352721898,0.9087683713811099
38,0.0,0.37701098059244126,0.692242475625265,0.5980449702956896,0.056836696327860634,0.5108399413419564,6.8375,0.12665706243034897,0.9334233105139554
39,0.0,0.4330311542390194,0.6871555743959304,0.3526907107473642,0.15409199147762873,0.7679909204068824,7.1295455,0.2934716639599308,0.9527922873902733
40,0.014249597455563923,0.4911899897854954,0.7202204323866045,0.3468835093379364,0.19733049254292512,0.7412599314111685,12.0125,0.36213309659636156,0.9508900627969498
41,0.004826476336577029,0.646482379979571,0.7965239508266214,0.7045103294685329,0.400426133860172,0.6062996515134872,4.0208335,0.520491970746686,0.9243726818759732
42,0.06090554081890458,0.4381703268641471,0.8995337007206443,0.8918892670944855,0.8776789071312194,0.516742325324025,5.4291665,0.6727440553816074,0.8680543933623497
43,0.011721443126617966,0.33289708886619,0.9126748622297584,0.7330623085466346,0.7578643940343401,0.9301362049814779,11.5,0.8855807095578425,0.7305563145434086
44,0.005745805183466467,0.2728868743615935,0.8143281051292921,0.6677313872088234,0.6950745783976885,0.9875141877302398,12.5208335,0.897972424452404,0.7201104016771872
45,0.00022983221172235963,0.29615679264555667,0.8757948283170836,0.6509872898116399,0.6723273669676847,0.9970488080089658,8.1125,0.9102506789722802,0.7094655329291577
46,0.00022983221172235963,0.3234167517875383,0.9448919033488766,0.6267906172723573,0.6604211130511538,0.9972758227775068,14.0416665,0.9224148881032582,0.698625014121688
47,0.0,0.3520812053115424,0.9690546841882154,0.6774100562245364,0.6480135431802426,0.9967082858561541,10.4,0.9284540674563453,0.6931324245809747
48,0.0,0.1648684882533197,0.5824501907587961,0.4313782898451112,0.09637799222960265,0.5722474362323229,2.0416665,0.06848800057344698,0.9061586238119996
49,0.0,0.31639427987742597,0.5710046629927935,0.5295199936644412,0.06291515227472114,0.5168558327082955,4.8,0.14260229235548944,0.9245640712633962
50,0.003217650854520511,0.462461695607763,0.6663840610428148,0.3667247808201481,0.18429627772903867,0.7440976160179322,5.8083335,0.34664588610309466,0.939702563294556
51,0.03286600397485419,0.5514874872318692,0.7181008902077152,0.44018587864941,0.23160797092367458,0.6879682144961464,7.2208335,0.3996161432152342,0.9352856475611332
52,0.49528840694631926,0.5923774259448417,0.8041543026706232,0.8481416831434625,0.46616118072880763,0.577241761140227,4.6,0.5633203364980355,0.8993712753608699
53,0.0029878186427981512,0.32756639427987744,0.9046206019499788,0.7140922117940888,0.7642561724526883,0.9457434703186782,10.1194443333333,0.8826333509844888,0.7196815005448143
54,0.0029878186427981512,0.2728868743615935,0.8338278931750742,0.6677313872088234,0.7386890587792957,0.9667423364087295,15.338889,0.8949800456519748,0.7092901246991957
55,0.0013789932703341579,0.3150536261491318,0.9037727850784231,0.6519551567132111,0.6898107608766959,0.9949489213999606,12.20625,0.9072147470247771,0.6987005363212194
56,0.00022983221172235963,0.380203013278856,0.9711742263671047,0.6910569795366918,0.6463216018342093,0.990068103876327,9.483635166666666,0.9253555301399403,0.6824516770459895
57,0.00022983221172235963,0.36338100102145043,0.9813480288257737,0.6705382012233801,0.6405564683588367,0.9711691243952809,9.8166665,0.9313458705956059,0.6769398461839611
58,0.0,0.32839632277834524,0.6095803306485799,0.5262292461990988,0.07626268956009519,0.5164018031712133,5.6,0.13610477694503353,0.911024401996699
59,0.09836819132964919,0.49996807967313583,0.6706231454005934,0.3851142519500029,0.2023436520867276,0.7173666270222182,7.7333335,0.369003391569832,0.9261350977008064
60,0.3484256236557315,0.6340015321756894,0.8109368376430691,0.8343011864509929,0.43482892593056777,0.564415426717655,8.0,0.5546022344862269,0.8898328634281796
61,0.6347965594617916,0.5855145556690501,0.8117846545146249,0.8692411815977169,0.49868405326922627,0.5520431218321653,6.961111,0.5618676540746914,0.8875034738245867
62,0.036543322869373195,0.6219675689479061,0.8177193726155151,0.8529810176513191,0.6041483971719712,0.5176503843981893,6.4125,0.5907650632318291,0.8775305453373491
63,0.0629740237104833,0.278217568947906,0.8139041966935142,0.7494193537014414,0.8061787344366853,0.9244608357679505,12.4695653333333,0.8484803578129997,0.7337584026316653
64,0.01585842206088011,0.3119573544433095,0.9232725731242052,0.636275712907756,0.6604211130511538,1.0,11.677083416666651,0.9042069649507432,0.68792895973649
65,0.00022983221172235963,0.3688393769152196,0.9745654938533277,0.6807008036898788,0.6457576213855315,0.963507375957019,10.4391305,0.9222853252186651,0.6717639522385946
66,0.0,0.17418922369765066,0.7520135650699449,0.28281072045391614,0.08453440280736929,0.5566401708951225,3.80833333333333,0.07114437236650593,0.8823449575192093
67,0.0,0.30534984678243104,0.4429843153878762,0.5401665295817256,0.14945481889961143,0.7501702610764064,6.325,0.18151236003187696,0.9070988498683524
68,0.05929670832292555,0.5258554647599591,0.6791013141161509,0.4236353546325407,0.23411455069557582,0.6776390425275266,6.4083335,0.3835956123925285,0.9127257479256885
69,0.06182486265187151,0.5625638406537283,0.6994489190334887,0.4519938548485799,0.28036094748715373,0.6399545909497047,7.48958333333333,0.3985339649146323,0.9111328868102726
70,0.10158584229376223,0.6065819713993871,0.7011445527766003,0.5346496882427691,0.2883820027572377,0.6161180402528896,7.2458335,0.4059942204000893,0.910233034536728
71,0.025281542741496858,0.7086631767109295,0.8406104281475202,0.7477738854505184,0.334816408330657,0.5724176973087287,7.457143,0.4801571768347388,0.8974672828598175
72,0.03125717849279767,0.6816905005107252,0.7842306061890632,0.7570654077056029,0.3549317110001645,0.5792848940570968,6.1125,0.5022084161184206,0.892313842408793
73,0.02045506804880793,0.5798965781409602,0.7804154302670623,0.8519163640595906,0.6392405139785885,0.502043119060989,6.425,0.6105555923939797,0.8576058377677671
74,0.011491610914895607,0.34620786516853935,0.9296311996608733,0.763066182495345,0.852487780423612,0.8839387134392468,13.77847216666665,0.8203351250340332,0.7416686802585737
75,0.04389795013752745,0.3371744126659857,0.9126748622297584,0.6493419160789686,0.6624263768686748,0.9952894435527723,11.9041666666667,0.8951666333239245,0.6824154860571428
76,0.03102734628107531,0.33720633299284986,0.947011445527766,0.6566009178407534,0.6720767089904945,0.9997729852314589,11.9125,0.9012269744413486,0.6771511824240253
77,0.0,0.3679136874361593,0.9754133107248835,0.6770229094639079,0.6603584485568563,0.9918842220246559,9.5395835,0.9132652740554472,0.6664778502586166
78,0.0,0.17003958120531154,0.7621873675286138,0.26384052918311857,0.08296779044993101,0.5603291608839153,2.1333335,0.0724505417833212,0.8704390526457708
79,0.0,0.2990934627170582,0.42602797795676134,0.5251645926073705,0.1396791577891966,0.7438138475572559,3.6173915,0.1822127305568352,0.8950488717093779
80,0.0,0.3178306945863126,0.3891479440440865,0.469125099006392,0.15490662990349663,0.7446651529392849,2.1,0.21926816835599872,0.899869966892598
81,0.0,0.3764683350357508,0.4565493853327681,0.455768535764708,0.15095876676275216,0.6929625394040505,5.440909,0.263912172702261,0.9033912049124614
82,0.11859341193337183,0.4868488253319714,0.6413734633319204,0.37233840884926167,0.21481388645193628,0.6766742297612269,6.3229165,0.36827414845708284,0.9019515295739857
83,0.18570441775630087,0.6403217568947907,0.7189487070792708,0.5882695145898194,0.2968417094874044,0.6387060097227287,9.72847233333333,0.41283193282943226,0.8972016732841678
84,0.06940933265263188,0.6563457609805925,0.8088172954641797,0.7581300612973313,0.3909637952212448,0.5644721804097903,6.4083335,0.5301666541716303,0.8725865577028143
85,0.00022983221172235963,0.5754277323799796,0.7842306061890632,0.8558846183560329,0.6413711067847047,0.4891032772541466,9.128261,0.6229642178150306,0.8401460506971419
86,0.011491610914895607,0.3746488764044944,0.9415006358626536,0.7558071807335602,0.9107657601203158,0.8296254300657897,13.3,0.7984648607964084,0.7441078462310289
87,0.008273959950782572,0.3170007660878447,0.9334463755828741,0.6159505079747587,0.6967665197437218,0.996481271087613,17.769231,0.8922354557726248,0.6716045509518563
88,0.0050563089866695375,0.359805924412666,0.9626960576515473,0.6684088940399233,0.6752099337053711,0.995232689860637,10.8727084,0.8982744226233901,0.6663675803338514
89,0.0,0.430988253319714,0.910555320050869,0.6729578684773084,0.10546434390274464,0.6713393827005112,3.4,0.023801620410005046,0.8420501692621408
90,0.0,0.430988253319714,0.9381093683764307,0.6729578684773084,0.10327108660233106,0.6244608329967748,4.3125,0.030888692822539855,0.8445981867523814
91,0.0,0.3013598059244127,0.36540907164052566,0.4754162338666054,0.14951748339390897,0.7089103268940624,2.8125,0.21975311801451167,0.8877937721335044
92,0.0636635273595729,0.4335737997957099,0.8363713437897414,0.729094148768444,0.8886451936332874,0.5440976049332269,10.64375,0.6901663048234834,0.7963927004039769
93,0.005515972971744107,0.34464376915219613,0.8499364137346334,0.7137050650334603,0.905125955633538,0.8557321284480157,16.65,0.8023284347821311,0.7284646651604832
94,0.00045966442344471927,0.2857507660878447,0.8185671894870707,0.7104143175681179,0.7925178746798236,0.9681611787121114,11.9083335,0.8526682662399537,0.691016507612915
95,0.0009193288468894385,0.3229379468845761,0.9342941924544298,0.6311460183294281,0.6681288458497501,0.9871169118852928,11.6,0.8832869541061767,0.6659496518729553
96,0.0,0.4466930541368744,0.9444679949130987,0.687475872000878,0.0986965785186113,0.6050510702865112,3.8,0.032390383858062595,0.832774722990743
97,0.0,0.2917198672114402,0.32428995337007205,0.6004646375496178,0.12037849354555703,0.7092508490468741,0.840476,0.17628249557225198,0.8698000019811815
98,0.27281082599907513,0.672752808988764,0.8105129292072912,0.7785520529204858,0.4190374733675899,0.5128263205666911,5.725,0.5276753696245092,0.8487534489413342
99,0.0013789932703341579,0.6378638917262512,0.8050021195421789,0.861788606455618,0.5756360522665945,0.4868898832608709,5.8375,0.5915482179460593,0.8276951998271291
100,0.0,0.30337078651685395,0.8058499364137346,0.7096400240468608,0.8050507735393299,0.966855843793,11.3083335,0.825056564688185,0.69907758374528
101,0.0,0.3157239530132789,0.8423060618906316,0.7075107168634039,0.7779796967038476,0.975539158689697,12.7173915,0.8375419296187951,0.6896598369095844
102,0.0,0.40133426966292135,0.986858838490886,0.6716996415052657,0.656911901370492,0.9179909287204111,9.5,0.8924502502265514,0.6447843892587575
103,0.0,0.26455566905005107,0.27426875794828315,0.525648526058156,0.143501691941346,0.6969920515456549,0.615909,0.20611196755292405,0.8619561730188623
104,0.0,0.5112040347293156,0.8724035608308606,0.8460123759600057,0.7943977942098007,0.5246878422229633,12.4083335,0.6384994856168015,0.79609047111162
105,0.0,0.48471016343207357,0.9058923272573124,0.8281068382809366,0.8502945231231984,0.5431327921669273,8.0,0.6658115998643935,0.7834213180988681
106,0.0009193288468894385,0.4471718590398366,0.9143704959728699,0.6640534929828524,0.9346409324476751,0.6546537972127406,10.4,0.7061755576239284,0.7626270720564989
107,0.0,0.35125127681307455,0.8321322594319627,0.7189315463019453,0.8781802230855997,0.9136208805701131,15.0,0.7909100627423279,0.7104986571979249
108,0.0,0.28581460674157305,0.7757524374735058,0.665214933264738,0.819714265204952,0.9604994302738494,11.907143,0.828666161211964,0.6833350079053653
109,0.0,0.32060776302349336,0.8261975413310725,0.6891212457335492,0.721143000375987,0.9864926212718048,10.3083335,0.853337898025582,0.6641916995238398
110,0.0,0.32357635342185903,0.9003815175922001,0.6425668477679695,0.6898734253709934,0.9798524392919777,11.3,0.8715741228346339,0.649308288382481
111,0.0,0.39313074565883555,0.9648155998304366,0.6216609226940294,0.6913147087398366,0.9793984097548956,12.538541666666676,0.8776013418651227,0.6442490062994086
112,0.0,0.39313074565883555,0.9881305637982196,0.6216609226940294,0.6774031910057847,0.9590238342783323,12.855160500000002,0.8836026458571945,0.6391412930810146
113,0.0,0.3953332482124617,0.5536244171259008,0.3404955877875658,0.1419350795839077,0.6438138420149033,6.331818,0.2794038678962797,0.8556291522635254
114,0.1353711774169491,0.7263151174668029,0.8003391267486223,0.7417731106607763,0.38162678557091273,0.6274120249878091,6.7,0.4537749500502554,0.8419331215372335
115,0.23810616202899884,0.6798710418794689,0.8533276812208563,0.7930700564440554,0.4192254668504825,0.5191827340858417,5.1369565,0.5393864129899386,0.8207470903284552
116,0.2105263106501607,0.6752745148110316,0.854175498092412,0.7710026910882297,0.44454192254668506,0.5125425521060147,5.999907372222221,0.5464400284197308,0.8185607982858096
117,0.0461962757617123,0.6503128192032687,0.8613819415006359,0.8434959220159203,0.5496929516274167,0.503291700287965,8.01875,0.5814880416578565,0.8066758843894815
118,0.0,0.5659473953013279,0.8698601102161932,0.8825977448394009,0.7798596315327735,0.5541997621333057,10.42708325,0.6298760077382554,0.7874090398735485
119,0.0006894966351670789,0.41598569969356486,0.9037727850784231,0.6343399791046134,0.9561348539917283,0.7542565269101461,13.2,0.7304375364926404,0.736189037181248
120,0.0,0.3283005617977528,0.9186095803306485,0.6198219755810439,0.6854242462758687,0.9644721887233185,9.54375,0.862761083828037,0.6434094221384522
121,0.0,0.38508682328907046,0.9626960576515473,0.6475029689659831,0.6739566438194206,0.9364358648084933,12.0125,0.8687920780338653,0.6384252041774814
122,0.0,0.40621807967313583,0.9771089444679949,0.6539876772065109,0.6849229303214884,0.9431328004804556,11.19305558333335,0.8747975766666584,0.6333923609858121
123,0.004136980139780098,0.41700715015321754,0.5532005086901229,0.35404572440956406,0.18548690312069177,0.5825766082009427,10.0375,0.330303740332673,0.8435457697448555
124,0.32475290584832844,0.6874361593462717,0.8533276812208563,0.7862949881330563,0.46459456837136937,0.5238365368409342,7.7458335,0.5381136647547698,0.8088614311327733
125,0.2633877053184584,0.6857124616956077,0.8537515896566341,0.7693573173555585,0.49423487417410156,0.5190124730094359,6.049094083333335,0.5451306956781148,0.8066876877519051
126,0.00022983221172235963,0.4460227272727273,0.8804578211106401,0.6675378138285091,0.9517483393909011,0.7741770728496273,12.1833333333333,0.7151597966924581,0.7323233291025734
127,0.006205469606911186,0.43437180796731356,0.917337855023315,0.6453736617825263,0.9614613360070184,0.7787173682204492,10.4,0.7282394169132917,0.724778239985132
128,0.0,0.365008937691522,0.9211530309453159,0.6196284022007296,0.6935706305345477,0.9513620858400703,13.2229165,0.8539923759510287,0.6374059025265069
129,0.0,0.3682967313585291,0.9461636286562103,0.5923345555764189,0.6830429954925625,0.9153235051900532,13.3444443333333,0.8600264900727936,0.6324966131191592
130,0.0,0.399961695607763,0.986858838490886,0.6475997556561403,0.6765258880856193,0.8656640245716887,9.6,0.8720193984146959,0.622531979643584
131,0.0,0.41502808988764045,0.9864349300551081,0.6558266243194963,0.6769018750514044,0.9046538110686217,9.6,0.8779780049669007,0.6174773912962642
132,0.0,0.4772727272727273,0.870707927087749,0.7558071807335602,0.13360070184233608,0.6332576552777424,2.9000000000000004,0.0244372722531366,0.7804809103047354
133,0.0,0.16646450459652706,0.5239508266214498,0.3459156424363651,0.133475372853741,0.5227014629982287,3.3,0.06601952374786495,0.7947745918726105
134,0.0,0.293826608784474,0.26494277236117,0.5363918486655975,0.09255545807745326,0.6389330244912698,2.8,0.18625404872864865,0.8228023719605737
135,0.00045966442344471927,0.4082290602655771,0.5209834675710047,0.36943480814454777,0.16888081213184603,0.6000567453786071,4.769231,0.31574294359236965,0.8317936986604393
136,0.20064352554609924,0.7177923901940756,0.7282746926663841,0.8084591401790391,0.4305677403183356,0.5959137258527321,9.525,0.48055710856361905,0.81197215375766
137,0.0,0.539293922369765,0.9067401441288682,0.8861788523752148,0.8515478130091491,0.6511350683003536,8.2166665,0.6399688139268135,0.7580289818789527
138,0.0,0.4989785495403473,0.8783382789317508,0.7589043548185884,0.9153402682040356,0.6991486918467953,7.8,0.6801232416594094,0.7386337909550654
139,0.0,0.47238891726251275,0.8800339126748622,0.7078978636240325,0.9332623135731295,0.7454029509370435,7.7,0.699935797824573,0.7281477865818061
140,0.0034474830662428704,0.44966164453524005,0.9181856718948707,0.6242741633282719,0.9534402807369344,0.8194097654814404,16.33628475,0.7260631072997021,0.7133669871992625
141,0.0,0.37183988764044945,0.9054684188215345,0.6163376547353872,0.7059782004054589,0.9571509624378682,12.6,0.8452684485285071,0.6312986840881687
142,0.0,0.39440755873340144,0.9580330648579907,0.6304685114983282,0.694071946488928,0.9235527766937861,11.9354165,0.8573169717004028,0.6215806805081271
143,0.0,0.38744892747701737,0.976685036032217,0.6070461324803027,0.6850482593100835,0.8761634576167143,12.600463,0.8633041530377977,0.6166485698582581
144,0.0,0.4929456077630235,0.8050021195421789,0.8203639030683662,0.14099511216944474,0.6481271226171842,2.1,0.025930040410082733,0.7686947016195175
145,0.0,0.45253447395301327,0.6964815599830436,0.7799070665826857,0.1325980699335756,0.6234392665383399,3.7,0.032788361376021515,0.771218451699218
146,0.13215351242499107,0.7103549540347294,0.8037303942348453,0.7781649061598573,0.46428124589988173,0.5946083909336208,8.1369565,0.5006935803734174,0.7948935699396772
147,0.38496894531958664,0.6768066905005107,0.8194150063586265,0.7918118294720127,0.6038977391947811,0.5608399441131328,5.79166666666667,0.556402664376015,0.7784630031837959
148,0.08687658074353122,0.6393003064351379,0.8334039847392963,0.8659504341323745,0.674959275728181,0.5818955638953195,6.5354165,0.5839271925578645,0.7687440638566929
149,0.011261778703173247,0.6014108784473953,0.8719796523950827,0.8649825672308032,0.8098759396002397,0.6534619696778999,8.10555566666667,0.6247411772167097,0.7523254373399061
150,0.00022983221172235963,0.526046986721144,0.9147944044086477,0.8072009132069964,0.8991728286752726,0.7167423364087302,7.0,0.6715619429081476,0.7304435102530675
151,0.0,0.4735699693564862,0.9181856718948707,0.6673442404481948,0.9452938964782555,0.8316685629826596,9.85,0.7174368409997192,0.7057147648310872
152,0.0013789932703341579,0.4100485188968335,0.8876642645188639,0.7037360359472759,0.8899611480135355,0.9066401764374745,10.5,0.7559435991180177,0.6823309440029787
153,0.0,0.3185329417773238,0.8100890207715133,0.6520519434033683,0.7747838227936223,0.9683314397885172,15.54375,0.8121960725040525,0.64362945517956
154,0.0,0.3933222676200204,0.9220008478168715,0.6880565921418208,0.7257175084597067,0.959591371199685,11.898611,0.8305271901143881,0.629799097266779
155,0.0,0.3802987742594484,0.9224247562526494,0.629597431286914,0.691126715256944,0.8864358758931988,12.7643308333333,0.842628154303138,0.6203288454596985
156,0.0,0.40711184882533197,0.9881305637982196,0.619144468749944,0.6829176665039675,0.7670261076405828,13.251904714285715,0.8605976284204522,0.6057557257845269
157,0.0,0.41956077630234934,0.9894022891055532,0.6387921668518414,0.6819776990895045,0.6966515293928432,7.25942033333333,0.8724547664959136,0.5957994501420144
158,0.031946678634926,0.2774514811031665,0.18609580330648579,0.4976771726027454,0.12012783556836691,0.6416004480216276,3.7041665,0.23010785536299114,0.8040720735638079
159,0.012640771973507405,0.40873978549540346,0.37176769817719374,0.3986643885720011,0.1827296653716004,0.607491479048328,5.45,0.3084925459501842,0.8076997245137897
160,0.00413697970140995,0.6843079673135853,0.7405680373039424,0.6553426908687107,0.413523013168356,0.6626560678038143,6.721739,0.4223100449613131,0.7987684982104384
161,0.007124798892170774,0.7205375383043923,0.7672742687579482,0.8214285566600946,0.48815641822724104,0.6096481193494684,7.3145835,0.48566693972871655,0.7864121528493255
162,0.06435302399473997,0.6204034729315628,0.8711318355235269,0.8661440075126888,0.7517859380874796,0.6363791083451824,6.2166665,0.6095921092261888,0.7463177356740166
163,0.07400597688707908,0.6036133810010215,0.8715557439593048,0.8603368061032609,0.8096879461173471,0.6531214475250883,6.6479165,0.616336848990885,0.7435059901475009
164,0.008044127739060212,0.5669369254341164,0.9046206019499788,0.8816298779378297,0.861699461085349,0.693076046788321,9.4320833,0.6364687942535512,0.734711931979033
165,0.0,0.4834652706843718,0.8957185247986434,0.6716028548151086,0.9435392906379245,0.8443246363288257,7.60625,0.7088680028015728,0.697965710713423
166,0.00045966442344471927,0.3914070480081716,0.8461212378126325,0.6566977045309105,0.9022433888958517,0.8956299601632314,11.634722166666648,0.7536722233039724,0.6710269565761081
167,0.0036773152779652303,0.3709461184882533,0.8456973293768546,0.6367596463585417,0.8835693695951874,0.9130533436487605,13.119907444444435,0.766279462466575,0.6628410024871656
168,0.0006894966351670789,0.36223186925434114,0.8465451462484104,0.6627952660108097,0.8340644343990866,0.940522130642233,14.2333335,0.7850231997194994,0.6501643084034265
169,0.0,0.3140640960163432,0.7935565917761763,0.6213705626235579,0.7736558618962668,0.9552780905974042,12.3416665,0.8035624844558671,0.6370184489733678
170,0.0,0.38250127681307455,0.9228486646884273,0.6436315013596979,0.705288890968186,0.8980136290887948,15.1363636666667,0.8279566298652589,0.6187770184891971
171,0.0,0.3855975485188968,0.9224247562526494,0.6560201976998106,0.6976438226638872,0.8467650450906424,10.31,0.8339962621250225,0.6140915845674676
172,0.0,0.3761491317671093,0.9224247562526494,0.6220480694546578,0.700213066930086,0.8928490431044849,11.7847223333333,0.840012089716245,0.6093568362601705
173,0.0,0.3938649131767109,0.9711742263671047,0.5876887944488766,0.6953879008691761,0.7203178190132525,11.46416666666666,0.8519718846313891,0.5997408443593314
174,0.0,0.4075268130745659,0.9851632047477745,0.6108208133964308,0.6904374058196712,0.7769580037642557,12.6,0.8579156410642199,0.5948603292543204
175,0.0,0.4075268130745659,0.9910979228486647,0.6108208133964308,0.6950119139033909,0.6468785413902082,13.725,0.8638351709530492,0.5899319565995262
176,0.0,0.47034601634320733,0.9957609156422212,0.71331782375458,0.6943852689604156,0.571225869773888,11.0,0.8697303808796512,0.5849560948756293
177,0.0050563089866695375,0.2358273748723187,0.1254768969902501,0.4981611060535311,0.11862388770522617,0.641657201713763,3.9208335,0.23758710447168171,0.7926748067661229
178,0.016777752661250176,0.2836759448416752,0.3611699872827469,0.2460317781942066,0.16198771775911763,0.6286606062147851,5.2458335,0.27300682453655717,0.7949686023854502
179,0.0027579866502608543,0.517141215526047,0.8804578211106401,0.7334494553072631,0.9343902744704851,0.7961975053981135,6.0,0.6808720252871091,0.700603583216938
